;Unnamed: 0;channel_id;video_id;title;duration;view_count;datapoint_0;datapoint_1;datapoint_2;datapoint_3;datapoint_4;datapoint_5;datapoint_6;datapoint_7;datapoint_8;datapoint_9;datapoint_10;datapoint_11;datapoint_12;datapoint_13;datapoint_14;datapoint_15;datapoint_16;datapoint_17;datapoint_18;datapoint_19;datapoint_20;datapoint_21;datapoint_22;datapoint_23;datapoint_24;datapoint_25;datapoint_26;datapoint_27;datapoint_28;datapoint_29;datapoint_30;datapoint_31;datapoint_32;datapoint_33;datapoint_34;datapoint_35;datapoint_36;datapoint_37;datapoint_38;datapoint_39;datapoint_40;datapoint_41;datapoint_42;datapoint_43;datapoint_44;datapoint_45;datapoint_46;datapoint_47;datapoint_48;datapoint_49;datapoint_50;datapoint_51;datapoint_52;datapoint_53;datapoint_54;datapoint_55;datapoint_56;datapoint_57;datapoint_58;datapoint_59;datapoint_60;datapoint_61;datapoint_62;datapoint_63;datapoint_64;datapoint_65;datapoint_66;datapoint_67;datapoint_68;datapoint_69;datapoint_70;datapoint_71;datapoint_72;datapoint_73;datapoint_74;datapoint_75;datapoint_76;datapoint_77;datapoint_78;datapoint_79;datapoint_80;datapoint_81;datapoint_82;datapoint_83;datapoint_84;datapoint_85;datapoint_86;datapoint_87;datapoint_88;datapoint_89;datapoint_90;datapoint_91;datapoint_92;datapoint_93;datapoint_94;datapoint_95;datapoint_96;datapoint_97;datapoint_98;datapoint_99
17;17;UCQsBfyc5eOobgCzeY8bBzFg;fPixG4D6C6k;Summertime - Hotham | @RFM_NCM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;18;UCQsBfyc5eOobgCzeY8bBzFg;_uqq9doeZfM;Lost - Hunter Milo | @RFM_NCM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;19;UCQsBfyc5eOobgCzeY8bBzFg;KnxDbIEoDTU;I Believe [Original Mix] - Imperss | @RFM_NCM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;20;UCQsBfyc5eOobgCzeY8bBzFg;F3D0oUsvHaw;Comet - Spiky Candy | @RFM_NCM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;21;UCQsBfyc5eOobgCzeY8bBzFg;AzR5zzgdPXA;Konnichiwa! - 斑 MA.DA.RA | @RFM_NCM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;22;UCQsBfyc5eOobgCzeY8bBzFg;onIWoZzpp7I;Aria [Original Mix] - Aftertune | @RFM_NCM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;23;UCQsBfyc5eOobgCzeY8bBzFg;iQNK4ouvFHI;Loser - tubebackr & Tetuano | @RFM_NCM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;24;UCQsBfyc5eOobgCzeY8bBzFg;_DpJL1zjoL8;Royalty Free Music No Copyright Instrumental Background Music For Videos | Care - Jay Someday;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;25;UCQsBfyc5eOobgCzeY8bBzFg;F4kT9I7Sxvc;Royalty Free Music No Copyright Instrumental background Music For Videos | Obstacles - Monteblad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;26;UCQsBfyc5eOobgCzeY8bBzFg;LQeHUpeQKqY;Royalty Free Music No Copyright Instrumental Background Music For Videos | Her Smile - Imperss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;27;UCQsBfyc5eOobgCzeY8bBzFg;DtgE378d4-U;Royalty Free Music No Copyright Instrumental Background Music For Videos | Seaside - Vlad Gluschenko;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;28;UCQsBfyc5eOobgCzeY8bBzFg;fkO1ULW19HA;Royalty Free Music No Copyright Instrumental Background Music For Videos | Vacation - Markvard;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;29;UCQsBfyc5eOobgCzeY8bBzFg;tAwdHxTYoM0;Royalty Free Music No Copyright Instrumental Background Music For Videos | Glisten - Hunter Milo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;30;UCQsBfyc5eOobgCzeY8bBzFg;38f4npAt9vM;Royalty Free Music No Copyright Instrumental Background Music For Videos | Sunset Beach - Bryo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;31;UCQsBfyc5eOobgCzeY8bBzFg;VI3d-yJYc6E;Royalty Free Music No Copyright Instrumental Background Music For Videos & Vlogs | Angels - Wonki;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;32;UCQsBfyc5eOobgCzeY8bBzFg;erH3wPjbUVY;Royalty Free Music No Copyright Instrumental Background Music For Videos | Freeze Time - Jay Someday;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;33;UCQsBfyc5eOobgCzeY8bBzFg;t3PisI5aXzY;Royalty Free Music No Copyright Instrumental Background Music For Videos | Harukaze - Spiky Candy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;34;UCQsBfyc5eOobgCzeY8bBzFg;oAyaov9jxrc;Royalty Free Music No Copyright Instrumental Background Music For Videos  & Vlogs | Places - Balynt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;35;UCQsBfyc5eOobgCzeY8bBzFg;Eq67aA37ssA;Royalty Free Music No Copyright Instrumental Background Music For Videos & Vlogs | Run Free - Hotham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;36;UCQsBfyc5eOobgCzeY8bBzFg;7uqlyljQEPI;Royalty Free Music No Copyright Instrumental Background Music | Corals [Original Mix] - Aftertune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;37;UCQsBfyc5eOobgCzeY8bBzFg;EKOf9y9oMOw;Royalty Free Music No Copyright Background Music For Videos Chill | When We Were Still Alive - Bryo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;38;UCQsBfyc5eOobgCzeY8bBzFg;jn2UONZqdr8;Royalty Free Music No Copyright Background Music For Videos & Vlogs | The Way You Are - tubebackr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;39;UCQsBfyc5eOobgCzeY8bBzFg;wiHzWWTCGUI;Royalty Free Music No Copyright Instrumental Background Music For Videos | Dreamy Morning - Wonki;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;40;UCQsBfyc5eOobgCzeY8bBzFg;00I6JCz5tvI;Royalty Free Music No Copyright Instrumental Background Music For Videos & Vlogs | Chill - Wanheda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;41;UCQsBfyc5eOobgCzeY8bBzFg;CU7Sp7fw1yk;Royalty Free Music No Copyright Instrumental Background Music For Videos | Coconut Grove - Hotham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;42;UCQsBfyc5eOobgCzeY8bBzFg;bw1McglAaVE;Royalty Free Music No Copyright Instrumental Background Music For Videos Chill | Feels - Jay Someday;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;43;UCQsBfyc5eOobgCzeY8bBzFg;SKX0OMOpaWM;Royalty Free Music Background Music Chill No Copyright Music Free To Use | Unisho Reason - Z8phyR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;44;UCQsBfyc5eOobgCzeY8bBzFg;ckPRIzSW1Q0;Royalty Free Music Background Music Chill Music Free To Use No Copyright Music Vlog | Vitamin - JAK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;45;UCQsBfyc5eOobgCzeY8bBzFg;IGrunN6re7U;Royalty Free Music Background Instrumental Music No Copyright | Skylight [Original Mix] - Aftertune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;46;UCQsBfyc5eOobgCzeY8bBzFg;ZZRmT5Kfb5o;Royalty Free Music Chill Background Music Non Copyrighted Montage Music Vlogs | Time To Go - Balynt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;47;UCQsBfyc5eOobgCzeY8bBzFg;5NnRX4ZCjwc;Non Copyrighted Music For Background Chill Music For Videos Aesthetic | Happiness - Jay Someday;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;48;UCQsBfyc5eOobgCzeY8bBzFg;1r7wQ2OMDWQ;8 Bit Music No Copyright Background Music Royalty Free Happy Music Chiptune | Flash Beat - KUWAGO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;49;UCQsBfyc5eOobgCzeY8bBzFg;iD0hx-J7W3o;Royalty Free Music Instrumental Background Music No Copyright YouTubers Use Vlog | Sunrise - Wonki;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;50;UCQsBfyc5eOobgCzeY8bBzFg;UHkuW3kV1nE;Upbeat Background Music No Copyright Music Instrumental | Piece Of Time [Original Mix] - Imperss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;51;UCQsBfyc5eOobgCzeY8bBzFg;xb8i9Plfk4g;Anytime - Hunter Milo | @RFM_NCM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;52;UCQsBfyc5eOobgCzeY8bBzFg;tooWGwP6Suo;Life - Tobjan | @RFM_NCM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;53;UCQsBfyc5eOobgCzeY8bBzFg;Cczjx4JV7zw;Won't Give Up - Jay Someday | @RFM_NCM ​;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;54;UCQsBfyc5eOobgCzeY8bBzFg;d8Y_1dmz85E;Lifeline - kaleido | @RFM_NCM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;55;UCQsBfyc5eOobgCzeY8bBzFg;_mu9oVJ0_Dg;Night Rider - JIGLR | @RFM_NCM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;56;UCQsBfyc5eOobgCzeY8bBzFg;zuTJ7rwdlyw;Runaway - Beau Walker | Royalty Free Music No Copyright Background Music For Videos Free Download 🎧▶;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;57;UCQsBfyc5eOobgCzeY8bBzFg;6NRtkIx6uaA;Alter - Hunter Milo | Royalty Free Music No Copyright Instrumental Background Music Free Download 🎧▶;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;58;UCQsBfyc5eOobgCzeY8bBzFg;zbVswGxj85g;Voss - JAK | Royalty Free Music No Copyright Instrumental Background Music For Videos Free Download;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59;UCQsBfyc5eOobgCzeY8bBzFg;6LDW004WVWk;Hold On - Markvard | Royalty Free Music No Copyright Instrumental Background Music Free Download 🎧▶;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;60;UCQsBfyc5eOobgCzeY8bBzFg;kczqJpn_DXY;Feel - Limujii | Royalty Free Music No Copyright Free Instrumental Background Music Free Download 🎧▶;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;61;UCQsBfyc5eOobgCzeY8bBzFg;MudvO680hQI;Let It Out - Bryo | Royalty Free Music No Copyright Instrumental Background Music Free Download 🎧▶;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;62;UCQsBfyc5eOobgCzeY8bBzFg;pEm3O1bLU6M;Soothing Nights - Z8phyR | Royalty Free Music No Copyright Free Instrumental Music Free Download 🎧▶;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;63;UCQsBfyc5eOobgCzeY8bBzFg;5dBGP0GQfwA;Mosaic - tubebackr | Royalty Free Music No Copyright Instrumental Background Music Free Download 🎧▶;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;64;UCQsBfyc5eOobgCzeY8bBzFg;tZq54IDY17Q;Reflection [Original Mix] - Imperss | Royalty Free Music No Copyright Background Music Free Download;328.0;50635;0.696483757483229;0.0;0.10137134595451143;0.13245087462431335;0.22485974812470286;0.2810695987518765;0.3273207846984051;0.39941056007194575;0.4545631244739644;0.46288905346993625;0.5616148406866829;0.6845544827307154;0.618010716538877;0.5920205637027238;0.6543351849939423;0.7016265119835964;0.6599778930022911;0.67653019463725;0.7009423049194042;0.657596427218388;0.6656201438057858;0.6952279300501719;0.6845818007207491;0.7058443410640769;0.7231383432736336;0.6939919910282691;0.739265901599114;0.7569573291281155;0.7565913366423915;0.7480070869038413;0.809431301741659;0.8219888902649485;0.7937266579062406;0.8090755963651528;0.8241310093077193;0.8067837427326574;0.8080554580343952;0.8024272662801647;0.8403801841243959;0.8325751257584815;0.8545593639640392;0.8593548713777017;0.8418152358602684;0.8638544529495342;0.8735973740896409;0.8760373620948715;0.8856002588236679;0.8390012542843667;0.8751796457885404;0.8900549200185831;0.8613948051355764;0.864489853395549;0.8588107976012976;0.8710326834604487;0.8662294035642661;0.885763023751735;0.8820866395197474;0.8946576012850199;0.9066088218705314;0.9189379222679738;0.9457461288893632;0.9246821297539375;0.9397051954530748;0.9253004993191363;0.9619482116060653;0.9613850495270015;0.949187624127546;0.9366767848005904;0.9559553989806732;0.9283131364041536;0.9264558559855002;0.9316078688841636;0.8939728227147601;0.8977699090282356;0.9149010320085118;0.9216505186674742;0.8969387106034435;0.9091975157545649;0.9168360372523657;0.9105879900171606;0.9054655811328016;0.8805426587273806;0.8945300411307202;0.8785357580202161;0.8981661913355451;0.8888940768939697;0.8751679870647603;0.8863908803176568;0.8703719081450302;0.8851641996940499;0.8538190350040037;0.8479236070125394;0.8574328964721902;0.8546117139198361;0.8336344694054799;0.8330486756861373;0.7909930300834508;0.7728562850265354;0.7682313150234601;1.0
211;211;UCQsBfyc5eOobgCzeY8bBzFg;kNlNAJywDs0;Royalty Free Music Happy Upbeat [Olive Spring - Imperss] Background Music For Videos No Copyright;269.0;306394;0.34232004016445716;0.0;0.03385298772492281;0.05890482775294911;0.07225889298565255;0.10818713479147418;0.1319827746781354;0.15309694362790147;0.16593792518999786;0.21533251014288235;0.2575323776593842;0.2807684536313924;0.31565335705042885;0.31576565963583075;0.3161366627727538;0.31588807734865243;0.32162286117481037;0.3360075592074181;0.37090055472839034;0.36653580323363355;0.36741882918633667;0.38701765336445176;0.39155520084078915;0.3980165468681962;0.40135636457386326;0.42062262309925036;0.4398496546670828;0.4477491251031558;0.46762470903589265;0.48354399525329145;0.49678943388592356;0.48972300587047457;0.5152441137976506;0.5328150276253998;0.5577920897236474;0.5603456413052462;0.5818049087973237;0.5935641144884398;0.6103469365349767;0.6266443311495349;0.6231292010159535;0.6404726478319704;0.6505740581521142;0.6579404367021231;0.6763018107311634;0.690549436451712;0.6961989078129491;0.7000419654432708;0.716559623125155;0.7210768910045678;0.7352021483543798;0.742774678135412;0.759288783187178;0.7633487486230475;0.7765779537097229;0.7795116367139652;0.7933362033979426;0.8059611653120209;0.8233135923875031;0.8357529293779073;0.8454902937951094;0.8536252246606807;0.8471064444463633;0.8503857194137667;0.8608022282885575;0.8594177880683437;0.8806098188281994;0.8936530042545213;0.8842630081155394;0.8853444879340099;0.8936908989757817;0.8933614912164921;0.8971798778043265;0.9044829011172282;0.9166986197785281;0.9199885526362859;0.9267815761588913;0.9304171009798105;0.9398927549783079;0.9379469005152548;0.9395941366800424;0.9410798268586238;0.9487391987092111;0.9565833073259428;0.9624829430580004;0.9663472177848611;0.9698176439894556;0.9719614588974265;0.9784187588738656;0.9792208638072106;0.9822814546540072;0.9756199771299436;0.9726047810013236;0.975611490291328;0.9772836935511129;0.975128233911088;0.9847729338927081;0.9953242453436492;0.9840699078659918;1.0
212;212;UCQsBfyc5eOobgCzeY8bBzFg;0L4Idxb_SZk;Royalty Free Music Background Music Chill [SWAY - tubebackr] No Copyright Music Instrumental Beats;211.0;90540;0.4828890300578651;0.0;0.13088698157264317;0.20806301014228443;0.2687922046350239;0.2587256915074962;0.3221003598149876;0.3355888524029156;0.3834004562925318;0.442018437568354;0.4301598431165121;0.4836282936380684;0.4984962014380414;0.4817685072685099;0.4828886010018116;0.4372850053747852;0.4560742280702372;0.5064365701979896;0.5306587580766584;0.5409857940398793;0.5315752218069627;0.5521798664760399;0.5663511588675288;0.6017607259079234;0.6168084081943185;0.6414148586745138;0.6741255773270992;0.7199086041957048;0.7567597995759038;0.7537364131892174;0.7027563161556166;0.6929297311732134;0.693565334810888;0.7394215586422229;0.7561468500978548;0.7626582047659718;0.7944725395115574;0.8097529418013781;0.8257908854592818;0.8571505924105648;0.8536218638040505;0.8690713141789553;0.8952231387526945;0.8789420061236596;0.8847287709286035;0.9002489297411274;0.9228464539675628;0.9408403783622227;0.9345013326051966;0.9370195483944765;0.9493543950657181;0.9634004889007919;0.9532682443858659;0.9627167451739131;0.9623530772629554;0.9740944536009774;0.9839917470209995;0.9733154594302187;0.9841781289706456;0.985976217079709;0.9842440319804653;0.9867569274746816;0.981499102972509;1.0;0.9859436088196419;0.9809027150581255;0.9774738707008691;0.9692289579541372;0.9682819454328228;0.9713980937382787;0.9629099920204155;0.9678074094376371;0.9546177114853758;0.9502643371440089;0.9529703078623063;0.9432398314358902;0.9386530506014121;0.9386957845843421;0.9361114941628211;0.9355574969865248;0.9284111393592083;0.9210643267436902;0.9289486607830496;0.9312952541509243;0.9327550744673977;0.9446425014860357;0.9337662737743178;0.9330241784241612;0.9283079942839436;0.9317600076680898;0.9270283775099457;0.9292891596671177;0.9215187829155714;0.9046215257936915;0.8775786376080159;0.8632728790493559;0.8558205186446737;0.836470777120912;0.8103596270610458;0.7946657863580598
583;583;UCQsBfyc5eOobgCzeY8bBzFg;jU996Gqs9io;Background Music For Video Editing [Flew - Warrior] Royalty Free Music No Copyright | RFM - NCM;304.0;52189;1.0;0.0;0.12997696403969244;0.0412833423117829;0.08670299319639889;0.3373414487429093;0.5188836660903826;0.5581889466199602;0.35456436347104703;0.34394564511315157;0.25874363923819627;0.07228976336626253;0.0154921222190292;0.0671860923046217;0.09882685699131694;0.10717090132237315;0.04833291906181824;0.05939618617639096;0.1349212406708057;0.19502855701377075;0.19195949810620935;0.11476214192849704;0.1646741284820753;0.22352587872532506;0.314918117463993;0.35023862963294927;0.44970629843627136;0.4486935662863685;0.355725863756109;0.3921369110375792;0.37950584954459393;0.3548711399982074;0.398175788494217;0.533577522520816;0.43630515393805885;0.34882782721828537;0.4440311174889417;0.3435377801761378;0.4049034346958708;0.44311374478965015;0.4264877506535172;0.4797822256267435;0.41806414771104977;0.5355521654079897;0.38097394155167935;0.31787795653567985;0.4053680348098956;0.40810499888654905;0.4324678600766387;0.4236973778923159;0.37149861257543515;0.3542601742158025;0.361522276873208;0.42232889585398914;0.3565439960969155;0.4357991574733811;0.37979285192211204;0.3829622600189795;0.3517381385132981;0.4244988777708065;0.45063161775644717;0.44472025584423147;0.49659875385896224;0.3951945120266563;0.45270383775587425;0.4347664663686992;0.3850915848056913;0.3980157472457104;0.39092810063748534;0.3544505235067514;0.30202149098936354;0.39388553724239317;0.3603753761939567;0.45623343106444986;0.4636472587392039;0.3892467435024824;0.4490288028046028;0.46588783621829555;0.46505990920523627;0.5488372522802644;0.5248963012175887;0.4755939868104574;0.4843866456112014;0.5144769876023474;0.47132277048772847;0.489291558748167;0.4759565744889445;0.34810024939453216;0.3783073882321633;0.5021918813255333;0.6031008453910985;0.6091962732196105;0.6122577551165612;0.5184711810249478;0.4291241807357277;0.3917789434875132;0.422265322886915;0.3584772426334362;0.3696810540545785;0.3607052533632225
639;639;UCQsBfyc5eOobgCzeY8bBzFg;ZoYkjmsNssU;Free Music For YouTube Videos No Copyright Download [Overdrive - Corbyn Kites] Vlog Background Music;99.0;119681;0.4793397981830616;0.147483886258366;0.04601551081005075;0.0;0.03127869557918613;0.09505802192762314;0.11961730435560299;0.1657394749585184;0.1838334975268693;0.16582406455632026;0.17387568697327116;0.15371121864926868;0.13986128690153918;0.14014173986806944;0.1434260463521774;0.14655632286865167;0.15494576537936935;0.16361912134016376;0.1689231198212422;0.1912159393255733;0.19661660064704892;0.19121224814312376;0.1878237426544508;0.19955093689516035;0.2701136568905956;0.28483286210519054;0.24483728537215924;0.25943191317908243;0.27753231841708564;0.3049250447728896;0.3193721790811001;0.340037110225552;0.3562061811464705;0.37257465281929825;0.38870158274058453;0.3959143070462443;0.4208937690763962;0.4360732186026675;0.4545392047024434;0.46855270197246796;0.49089181505668694;0.5124601631056624;0.5254225192735477;0.5418701206701373;0.5554382921575522;0.5730570749855256;0.5794897294001836;0.6005148584320026;0.615206994975301;0.6261218214785754;0.6506960224356221;0.6679555301718407;0.6906421527037565;0.6941876872458035;0.7086801923382895;0.7265378254306014;0.7399566578280791;0.7586128167236403;0.7682575688657373;0.7910067877000265;0.8035474262730523;0.8216874348227536;0.8224825770420909;0.8333692582791876;0.8515803220910425;0.8615080648876039;0.8832988066791638;0.8971853426528513;0.9042802567186634;0.9236529664072406;0.9202589241448934;0.9282921675492309;0.9310839318752291;0.930567320131563;0.9417894375737612;0.9443835698394405;0.9625141966337493;0.9848369300958485;0.9931168675272299;1.0;0.9945530450986365;0.9886649938945535;0.9625684877756112;0.9466737947501082;0.9246566604349766;0.9165295994767134;0.9021955076310199;0.8923437416732115;0.8844527625924496;0.896920038914291;0.8888086654814382;0.872996870261781;0.8676815675344508;0.8783756920870969;0.9009654210797124;0.8945818286317794;0.8715748422230977;0.8553708588681773;0.8399578651523386;0.8469185124565488
